SignalRecordInator saved data
note:Some example data, two channels with time.
numChannels: 2
Channels: t, AI0, AI1,
SamplingFrequency: 1000
0.306000,-0.521340,-0.709859
0.307000,-0.516404,-0.718413
0.308000,-0.521669,-0.727625
0.309000,-0.493703,-0.736179
0.310000,-0.491729,-0.742759
0.311000,-0.458829,-0.750984
0.312000,-0.454552,-0.760854
0.313000,-0.454881,-0.768751
0.314000,-0.434482,-0.775989
0.315000,-0.406846,-0.784872
0.316000,-0.413755,-0.793755
0.317000,-0.379868,-0.800335
0.318000,-0.370327,-0.808889
0.319000,-0.356509,-0.817772
0.320000,-0.333478,-0.826655
0.321000,-0.319331,-0.833564
0.322000,-0.334136,-0.842776
0.323000,-0.306829,-0.851331
0.324000,-0.279522,-0.859556
0.325000,-0.265375,-0.866794
0.326000,-0.252543,-0.876006
0.327000,-0.250240,-0.884889
0.328000,-0.249582,-0.892456
0.329000,-0.219972,-0.901997
0.330000,-0.195626,-0.910222
0.331000,-0.188717,-0.918118
0.332000,-0.169963,-0.925686
0.333000,-0.171937,-0.934569
0.334000,-0.121929,-0.943781
0.335000,-0.114033,-0.952664
0.336000,-0.097583,-0.959244
0.337000,-0.099557,-0.968785
0.338000,-0.088699,-0.977339
0.339000,-0.055141,-0.985564
0.340000,-0.046587,-0.992802
0.341000,-0.030795,-1.001356
0.342000,-0.009410,-1.010569
0.343000,-0.004475,-1.018465
0.344000,0.012634,-1.025374
0.345000,0.038954,-1.034586
0.346000,0.041257,-1.044456
0.347000,0.058365,-1.053010
0.348000,0.083369,-1.060577
0.349000,0.093240,-1.068473
0.350000,0.100807,-1.076698
0.351000,0.105413,-1.084924
0.352000,0.119231,-1.093478
0.353000,0.158382,-1.102361
0.354000,0.147854,-1.111573
0.355000,0.187664,-1.119469
0.356000,0.193586,-1.126707
0.357000,0.209049,-1.136248
0.358000,0.216945,-1.143815
0.359000,0.225828,-1.151711
0.360000,0.247213,-1.159937
0.361000,0.261031,-1.169149
0.362000,0.293932,-1.178361
0.363000,0.300183,-1.185928
0.364000,0.301170,-1.194153
0.365000,0.322884,-1.203036
0.366000,0.334399,-1.209945
0.367000,0.355785,-1.219157
0.368000,0.359404,-1.227382
0.369000,0.375525,-1.235608
0.370000,0.395594,-1.242846
0.371000,0.401187,-1.252716
0.372000,0.410728,-1.260941
0.373000,0.415663,-1.269824
0.374000,0.440996,-1.277062
0.375000,0.460408,-1.285287
0.376000,0.469620,-1.294828
0.377000,0.469291,-1.303382
0.378000,0.481464,-1.310621
0.379000,0.485412,-1.319833
0.380000,0.513048,-1.328716
0.381000,0.521602,-1.335954
0.382000,0.519299,-1.344508
0.383000,0.540027,-1.353062
0.384000,0.583784,-1.361945
0.385000,0.575230,-1.368854
0.386000,0.572598,-1.378066
0.387000,0.587732,-1.385963
0.388000,0.599576,-1.394846
0.389000,0.618658,-1.401755
0.390000,0.618658,-1.410967
0.391000,0.638070,-1.419521
0.392000,0.655178,-1.427746
0.393000,0.663074,-1.435642
0.394000,0.653533,-1.444196
0.395000,0.688736,-1.453408
0.396000,0.670970,-1.459989
0.397000,0.722295,-1.469201
0.398000,0.730191,-1.478413
0.399000,0.711437,-1.486638
0.400000,0.725256,-1.493218
0.401000,0.734468,-1.502430
0.402000,0.735126,-1.510984
0.403000,0.757827,-1.519867
0.404000,0.781186,-1.526776
0.405000,0.754537,-1.535331
0.406000,0.806848,-1.544214
0.407000,0.793688,-1.552768
0.408000,0.784805,-1.559677
0.409000,0.813100,-1.567902
0.410000,0.800597,-1.577443
0.411000,0.839749,-1.586326
0.412000,0.809480,-1.594222
0.413000,0.837775,-1.603106
0.414000,0.826918,-1.611002
0.415000,0.844026,-1.619227
0.416000,0.849290,-1.627781
0.417000,0.862450,-1.635677
0.418000,0.843697,-1.644560
0.419000,0.860805,-1.652456
0.420000,0.904563,-1.661668
0.421000,0.868043,-1.669893
0.422000,0.874294,-1.678777
0.423000,0.877584,-1.686015
0.424000,0.891731,-1.694569
0.425000,0.901601,-1.703452
0.426000,0.890086,-1.711348
0.427000,0.901272,-1.719573
0.428000,0.892718,-1.728456
0.429000,0.906537,-1.736681
0.430000,0.897324,-1.743920
0.431000,0.914433,-1.752474
0.432000,0.905221,-1.761357
0.433000,0.929567,-1.769911
0.434000,0.928580,-1.777149
0.435000,0.922987,-1.786361
0.436000,0.915091,-1.795244
0.437000,0.937792,-1.803140
0.438000,0.913117,-1.810379
0.439000,0.924303,-1.819262
0.440000,0.923974,-1.828474
0.441000,0.915420,-1.837357
0.442000,0.926606,-1.843937
0.443000,0.919039,-1.852162
